Date,User,Message
2022-06-24 10:28:40,"룩맨","옛날에 전세 5천마넌 하던시절엔 그랬겟고 시골은 요즘도 그러는지 몰겟으나 세상은 너무 빠르게 변했죠ㅎ"
2022-06-24 10:30:12,"디자이너","저도 룩맨님 말씀에 극히 공감이요 ㅎㅎ"
2022-06-24 10:32:36,"룩맨","그 시어머니가 라떼는 시부모님 삼시세끼 차려드렷어! 하는식 ㅋ"
2022-06-24 10:32:44,"룩맨","애미야 국이 짜다!"
2022-06-24 10:32:51,"룩맨","같이 살겟어요?ㅎ"
2022-06-24 10:33:28,"화나서 방방 뛰는 튜브","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2022-06-24 10:33:31,"화나서 방방 뛰는 튜브","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2022-06-24 10:33:36,"건방진 제이지","CS교육같은거"
2022-06-24 10:33:40,"건방진 제이지","의뢰하려는데"
2022-06-24 10:33:46,"건방진 제이지","그냥 유튜브 보는게 나을가요"
2022-06-24 10:34:09,"질풍가도","애미야 국이짜닼ㅋㅋㅋ"
2022-06-24 10:34:43,"룩맨","우리 이사님이 그런 스탈이셧어여 ㅋㅋ"
2022-06-24 10:34:57,"디자이너","제 친구ㅋㅋㅋㅋㅋ 시집가는데 친해져야 하고 살림 배워야 한다고 시댁에 3개월 살으랬어요"
2022-06-24 10:35:18,"디자이너","조선시대인지 내 귀을 의심 "
2022-06-24 10:35:25,"룩맨","걍 요리아카데미나 주말에 남친하고 몇달 당기는게 낫죠. 둘이 살림을 같이해야지."
2022-06-24 10:35:40,"룩맨","아니믄 요새 청소서비스 반나절 5만"
2022-06-24 10:35:55,"룩맨","10만원 짜리 부르고 집 비우고 나가는것도 좋아요. 청소 너무 힘듬."
2022-06-24 10:38:31,"화나서 방방 뛰는 튜브","어머어머"
2022-06-24 10:38:36,"돈다발 들고 좋아하는 무지","ㅎㅎ.."
2022-06-24 10:38:39,"화나서 방방 뛰는 튜브","지금 개화기야 뭐야 .."
2022-06-24 10:38:48,"돈다발 들고 좋아하는 무지","아직도 그런집이 있긴있네영.. "
2022-06-24 10:40:35,"탱구","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2022-06-24 10:40:57,"탱구","제 친구는 설거지하기싫어서 시댁에 식세기 결혼전에 선물보내던데ㅋㅋㅋㅋㅋ"
2022-06-24 10:41:41,"화나서 방방 뛰는 튜브","옼ㅋㅋㅋ똑순이시네요"
2022-06-24 10:41:55,"눈물바다에 빠진 라이언","집안일도 반반 돈도 반반"
2022-06-24 10:44:21,"룩맨","식세기, 건조기, 다이슨 청소기, 다이슨 핫앤쿨. 삶의 질을 바꾼 혁명품들ㅋ ㅋ"
2022-06-24 11:01:57,"Eeej","개인적으로
디자이너브랜드: 도식화 아웃라인 수정 후 패턴 작업은 프로모션 업체
중견: 패턴까지는 직접. 캐드팀 송부
       디자이너는 디자인만 도식화/일러스트/핸드드로잉 후 파일 송부
대기업: 각 분야 활성화 - 소재 파트, 디자인 파트, 기획파트 등 으로 느끼네요.^^ 지극히 제 개인적인 의견입니다."
2022-06-24 11:06:35,"탱구","저도 학생때 따로 패턴 한 1년 공부 병행하면서, 기술직으로 갈것인가 디자이너가 될것인가 고민많았는데, 디자인이 더  재밌더라구요. 지금은 그때처럼 패턴은 못잡아도 이해도가 있으니 그걸로 밥먹고 살고있는것 같아요ㅋㅋ"
2022-06-24 11:15:32,"좌절하는 제이지","혼자 개인 브랜드 만들어서 할거면 패턴이랑 일로스트 공부부터 시작해야할까요?"
2022-06-24 11:16:52,"파이팅하는 무지","어느것에 더 포커싱을 하실건지 먼저 정하시면 좋아요"
2022-06-24 11:17:58,"파이팅하는 무지","디자인에 초점을 맞춰서 자기 스타일대로 제작을 하실거면 공부하셔도 좋지만 일반적인 옷에 대중적이나 프린팅같은 디자인을 한다라고하면 기본적인 일러스트 활용만 하셔도 "
2022-06-24 11:18:02,"파이팅하는 무지","충분하다고 봅니다"
2022-06-24 11:18:37,"파이팅하는 무지","패턴이랑 일러스트를 안하는대신에 마케팅이나 생산쪽으로 좀더 포커싱 할 수도 있으니 어떤걸 중점으로 두냐의 차이 일 것 같아요"
2022-06-24 11:20:20,"좌절하는 제이지","아아"
2022-06-24 11:20:59,"좌절하는 제이지","뭔가 옷이이뻐야 마케팅을하니까 패턴 일러스트에 먼저 중점을 둘까했던건데"
2022-06-24 11:21:09,"좌절하는 제이지","고민을 해봐야겠네요"
2022-06-24 11:21:22,"두한","맘같아선 바로 브랜드런칭하고싶은데 부족한게 너무많아서 참고 공부중인데 너무 어렵네요ㅋㅋㅠ"
2022-06-24 11:21:36,"좌절하는 제이지","저도 공부부터 하고"
2022-06-24 11:21:39,"두한","입체패턴으로 배우니깐 길원패턴도 어렵네요"
2022-06-24 11:21:45,"좌절하는 제이지","2년동안 준비할까해요"
2022-06-24 11:22:15,"두한","학원에서 배운건 아무것도아니였어요ㅋㅋㅋ"
2022-06-24 11:22:23,".","지금어디서배워용"
2022-06-24 11:22:31,"두한","패턴실에서 배우고있어요"
2022-06-24 11:22:39,"좌절하는 제이지","패턴을 배우면"
2022-06-24 11:23:01,"좌절하는 제이지","옷을 만드는거에 도움이 되는건가요 아님 다자인 쪽인가요?"
2022-06-24 11:23:06,"두한","둘다요"
2022-06-24 11:23:17,"좌절하는 제이지","아아"
2022-06-24 11:23:33,"두한","패턴모르는 디자이너는 설계도못그리는 건축디자이너라고 보고있어요 저는"
2022-06-24 11:23:52,"좌절하는 제이지","맞긴하죠"
2022-06-24 11:23:55,"두한","저도 원래 외주로 다 맡겨서할까했는데"
2022-06-24 11:24:06,"두한","이상하게 다 외주돌려서 샘플뽑으니깐"
2022-06-24 11:24:11,"두한","원하던대로안나오더라고요"
2022-06-24 11:24:13,"좌절하는 제이지","저도 그럴까했는데 공부해여겠네요"
2022-06-24 11:24:35,"좌절하는 제이지","저가 알아야 외주맡길때도 확실하니까"
2022-06-24 11:24:51,"좌절하는 제이지","군대가서도 공부가 가능할까요 ㅠㅠ"
2022-06-24 11:25:41,"파이팅하는 무지","군대 아직안가셧나요? ㅠㅠ"
2022-06-24 11:25:43,"파이팅하는 무지","부럽습니다"
2022-06-24 11:25:54,"파이팅하는 무지","저도 군대다시갈테니 20살로 돌아가고싶어여"
2022-06-24 11:26:14,"좌절하는 제이지","오우…"
2022-06-24 11:26:16,"좌절하는 제이지","전 미래로"
2022-06-24 11:26:25,"좌절하는 제이지","전역하루전으로 가고싶네요"
2022-06-24 11:26:33,"파이팅하는 무지","전역하루전은 못참죠"
2022-06-24 11:26:38,"좌절하는 제이지","ㅋㅋㅋㅋㅋㅋ"
2022-06-24 11:26:47,"파이팅하는 무지","군대에서 저도 옛날에"
2022-06-24 11:26:55,"파이팅하는 무지","룩티크랑 보그잡지많이보긴했었는데"
2022-06-24 11:26:59,"좌절하는 제이지","대학교도 패디과 복수전공 수업 들어야하나 하고있어요"
2022-06-24 11:27:13,"파이팅하는 무지","안듣는것보단 도움이 되는데"
2022-06-24 11:27:16,"좌절하는 제이지","요즘은 폰으로 유튜브나 이거저거 볼수있으니까"
2022-06-24 11:27:19,"파이팅하는 무지","실무는 달라요"
2022-06-24 11:27:28,"좌절하는 제이지","그래서 문제에요"
2022-06-24 11:27:32,"좌절하는 제이지","이론만 알고가니꺼"
2022-06-24 11:27:45,"파이팅하는 무지","저도 패션전공인데 이제와서 생각해보면"
2022-06-24 11:28:15,"파이팅하는 무지","워홀가서 2년만 빡세게 공부하고 돈벌고"
2022-06-24 11:28:22,"파이팅하는 무지","와서 바로 실무투입하는게"
2022-06-24 11:28:25,"파이팅하는 무지","좋은거같아요"
2022-06-24 11:28:53,"파이팅하는 무지","대학도 좋지만 개인브랜의 성격에 따라 많이바뀌는것 같슴다"
2022-06-24 11:33:25,"룩맨","우리 디쟈너들은 패턴, CLO는 할줄 몰라요. 첨에 CLO 교육 회사서 받으라고 한 10년전에 강요했었는데, 첫날 신사동인가서 배우고 오더니 이거는 딱 인턴이 할일이다 내가할일 아니다 하더군요"
2022-06-24 11:34:20,"룩맨","선 긋기도 참 잘해야됨. 그때 걍 시키는대로 예 예 할게여 했던 사람들은 다 짤리고. 정색하믄서 내일 아니다라고 말한 사람만 지금 남아있네요.  "
2022-06-24 11:39:41,"좌절하는 제이지","어떻게 시작해야할지가"
2022-06-24 11:39:43,"좌절하는 제이지","고민이네요"
2022-06-24 11:39:51,"좌절하는 제이지","반발티부터 시작하려하는데"
2022-06-24 11:40:38,"좌절하는 제이지","보통 한 100장 만들고 잘 팔린다 하면 더 만들고 그러나요?"
2022-06-24 11:45:52,"팩토리유니콘","디자이너가 될지
사업을 할지"
2022-06-24 11:45:56,"팩토리유니콘","고민해보셔요"
2022-06-24 11:46:39,"파이팅하는 무지","제가 했던 말이 딱 이거네요 ㅋㅋㅋ"
2022-06-24 11:48:09,"팩토리유니콘","패턴을 잘 아는 것과
패턴을 잘 뜨는것과는
다릅니돠앙"
2022-06-24 11:48:21,"코삿","저는 얕에 다 담궈보긴 했는데"
2022-06-24 11:48:41,"코삿","대학생 때는 모델리스트 꿈꾸며 패턴실 들어가서 패턴 배워가면서 유카 캐드도 할 줄 알고"
2022-06-24 11:48:46,"코삿","바지는 잘 합니다"
2022-06-24 11:49:57,"팩토리유니콘","그리고 사업을 잘하는것도 다르구요"
2022-06-24 11:54:17,".","사업을잘한다라는건 무슨의미인가용"
2022-06-24 11:55:47,"팩토리유니콘","말그대로 사업을 잘 성잘시킨다라큰 의미입니다 :)"
2022-06-24 11:56:05,".","디자인을할줄몰라두요?"
2022-06-24 11:56:21,"팩토리유니콘","디자인을 잘 몰라도 상관없어요"
2022-06-24 11:56:31,"팩토리유니콘","잘 알면 강력한 무기가 되는것일뿐"
2022-06-24 11:58:16,"팩토리유니콘","전쟁에서 총 칼 폭탄 탱크 전략 등 뭐든 상관없어요
디자인 허머로만 집착하시는건 전쟁에서 총만 잘쏘면 돼 라는 방식이에용"
2022-06-24 12:01:11,"팩토리유니콘","너무 강력하게 이야기했나용...."
2022-06-24 12:01:23,"팩토리유니콘","어쨌든!! 화이팅입니다 :)"
2022-06-24 12:02:58,"코삿","근데 남의 손을 타서 만드는 일이기에"
2022-06-24 12:03:02,"코삿","의류업이 제가 느끼기에는"
2022-06-24 12:03:12,"코삿","브랜딩하는 마케팅 능력과, 생산, 유통"
2022-06-24 12:03:26,"코삿","세가지 삼박자 갖춰져야"
2022-06-24 12:03:38,"코삿","비로소 사업이 자리가 잡혀 가는 거 같아요"
2022-06-24 12:03:50,"코삿","그리고 꾸준하게 유지하는게 어렵습니다"
2022-06-24 12:03:55,"코삿","반짝 하고 없어지는 브랜드 만잖아요"
2022-06-24 12:04:03,"코삿","길게 롱런하는게 제일 어렵다고 생각해요"
2022-06-24 12:04:10,"코삿","우습게 보시는 베이직하우스 같은 회사들도"
2022-06-24 12:04:23,"코삿","삼성동에 사옥 있고, 대단한 회사들이에요."
2022-06-24 12:05:33,"룩맨","사업하는 분들 무식한 분들도 많아여. 사장이 이런거도 모르냐고 따지믄, 일을 내가하나? 고용한 우리 직원이 하지. 돈을 내가버나여? 직원들이 벌어주는거지. 이러고 있어요 ㅋ"
2022-06-24 12:05:48,"룩맨"," 그래서 사업하는 마인드랑 직장인 마인드는 태생이 다른거 같아여"
2022-06-24 12:06:54,"룩맨","삼성 입사시험 유일하게 떨어질 분 한분이 그분이자나여 ㅎ"
2022-06-24 12:06:56,"두한","근데 또 틀린말은아니여서...ㅋㅋㅋㅋㅋ"
2022-06-24 12:08:03,"팩토리유니콘","다들 화이팅입니다 ㅎㅎ"
2022-06-24 12:08:07,"팩토리유니콘","뷸가능은 없다"
2022-06-24 12:08:09,"팩토리유니콘","이모티콘"
2022-06-24 12:08:14,"두한","저도 원래 패턴 외주맡기면되지 마인드였었는데 생각이 바뀐게"
2022-06-24 12:08:53,"돈다발 들고 좋아하는 무지","뭐든지 제 손을 거쳐야되고 제가 꼭 확인해야 안심이 되는 성격은 사업가가 될수있을까요 ㅋㅋㅋㅋ"
2022-06-24 12:08:57,"두한","명품브랜드 디자이너,디렉터들 공통점을 보면  패턴,원단에대한 지식,이해도가 받쳐주더라고요"
2022-06-24 12:09:16,"좌절하는 제이지","일단 밑바닥 지식들은 다 공부하고"
2022-06-24 12:09:20,"좌절하는 제이지","사업을 시작해야갴ㅅ내요"
2022-06-24 12:09:52,"두한","처음부터 잘된브랜드도 없더라고요"
2022-06-24 12:10:02,"팩토리유니콘","우리가 생각하큰 진짜 하이엔드 명품급이 되고 싶다면 패턴을 배우시는건 괜찮을듯하네요"
2022-06-24 12:10:26,"팩토리유니콘","예술의 경지로 가시겟다면 배우시면 좋습니돠"
2022-06-24 12:10:27,"화난 라이언","크리스토발 발렌시아가가 다 잘해서 추앙받았다고 하더라구요"
2022-06-24 12:10:33,"두한","지금 컴활자격증따고나면"
2022-06-24 12:10:43,"두한","가죽공예도 다시 배우려고합니다"
2022-06-24 12:10:49,"팩토리유니콘","다만 많이 오래걸리김 할거에용"
2022-06-24 12:11:39,"화난 라이언","패턴이 한국말로 뭔지 궁금합니다.."
2022-06-24 12:11:54,"두한","데님,코튼원단도 공부를하고싶은데 배울수있는곳이나 책도 찾아보고있어요"
2022-06-24 12:12:12,"팩토리유니콘","난 아티스트가 될거야 !

난 사텁을 할거야!

투트랙드로 보시고 거기에 맞게 움직이시큰거 추천드려요"
2022-06-24 12:12:34,"화난 라이언","네이버에 잘 안나와서여.."
2022-06-24 12:13:15,"두한","설계도 라고보시면됩니다"
2022-06-24 12:14:41,"좌절하는 제이지","보통 흔히 아는브랜드 막"
2022-06-24 12:15:03,"좌절하는 제이지","네스티킥 스튜시 lmc이런 브랜드의 반팔티같은걸 만들때도"
2022-06-24 12:15:12,"좌절하는 제이지","그럴때는 패턴공부보다는"
2022-06-24 12:15:23,"좌절하는 제이지","마케팅이 더 큰 부분을 차지 하겠죠?"
2022-06-24 12:15:24,"팩토리유니콘","하지 말라고 권유드리고 싶네요"
2022-06-24 12:15:46,"좌절하는 제이지","혹시 이유가 뭘까요?"
2022-06-24 12:15:49,"팩토리유니콘","그정도급 이상도 패턴공부 보단 다른것에 시간을 쓰는게 나아요"
2022-06-24 12:16:40,"좌절하는 제이지","하지 말라고가 패턴 공부인가요 아님 저 브랜딩 자체를 말씀하시는 건가용"
2022-06-24 12:17:00,"팩토리유니콘","패턴 말고 브랜딩과 사업 본질에 집중하시라고 말씀드리고 싶네요"
2022-06-24 12:17:19,"좌절하는 제이지","아아"
2022-06-24 12:17:22,"좌절하는 제이지","감사해여"
2022-06-24 12:17:23,"화나서 방방 뛰는 튜브","근데 패턴 공부 중요하긴한데 사실 어느 정도 레벨 이상으로 잘하고 잘 알게 되기까지 시간이 오래걸려서 "
2022-06-24 12:17:31,"화나서 방방 뛰는 튜브","저도 이말에 공감이요"
2022-06-24 12:17:34,"좌절하는 제이지","그럼 혹시 팬턴 말고"
2022-06-24 12:17:42,"좌절하는 제이지","ㅇ아무래도 디자인중요하니까"
2022-06-24 12:17:48,"팩토리유니콘","아티스트가 되고 싶다면 패턴 공부하셔용"
2022-06-24 12:17:50,"좌절하는 제이지","일러스트는 어떻게 하는게 좋을까요?"
2022-06-24 12:17:54,"화나서 방방 뛰는 튜브","2222"
2022-06-24 12:18:02,"화나서 방방 뛰는 튜브","진짜 딱 저게 맞는듯요"
2022-06-24 12:18:13,"팩토리유니콘","방시혁이 되고 싶으면 더 크게보세요"
2022-06-24 12:18:22,"좌절하는 제이지","저는 아무래도 아티스트 보다는 사업 쪽인거 같아서 하고싶은게 저의 브랜드를 만들어서 파는거라"
2022-06-24 12:18:32,"화나서 방방 뛰는 튜브","그러면 브랜딩에 집중하세요"
2022-06-24 12:18:39,"좌절하는 제이지","옙!"
2022-06-24 12:18:42,"좌절하는 제이지","감사해여"
2022-06-24 12:18:43,"화나서 방방 뛰는 튜브","어떤 타켓층을"
2022-06-24 12:18:48,"화나서 방방 뛰는 튜브","어떤 방식으로 공략할건지"
2022-06-24 12:18:54,"팩토리유니콘","패턴 공부한다는건 하이브의 방시혁이 방탄만큼 춤 연습하고 있는거라고 보시면 되어요"
2022-06-24 12:18:59,"화나서 방방 뛰는 튜브","이제는 솔직히 소비세태가 가치소비로 많이 가는 추세라"
2022-06-24 12:19:01,"좌절하는 제이지","아아"
2022-06-24 12:19:07,"화나서 방방 뛰는 튜브","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ유니콘님 넘 찰떡이심"
2022-06-24 12:19:07,"좌절하는 제이지","바로 이해 가는데욬ㅋㅋㅋㅋ"
2022-06-24 12:19:19,"화나서 방방 뛰는 튜브","사실 저도 디자이너지만"
2022-06-24 12:19:39,"화나서 방방 뛰는 튜브","디자인은 결국 팔릴 때 유의미하다 생각해서"
2022-06-24 12:19:41,"좌절하는 제이지","마케팅 과라 이거저거 주워듣는데 공부한 단어들이 생각보다 많이 나오네요 벌써"
2022-06-24 12:20:29,"화나서 방방 뛰는 튜브","디자이너로서 내 능력을 키우는 것도 중요하지만"
2022-06-24 12:20:46,"화나서 방방 뛰는 튜브","그걸 파는 능력을 꾸리는게 진짜 중요하다 생각해여"
